#id: 3053857823
#name: H.sapiens - Gallbladder (Integrated)
#score: 26.8
#coverage: 58
#description: integrated dataset: weighted average of all H.sapiens GALLBLADDER: 26.8, Coverage: 58
#organ: GALLBLADDER
#integrated: true
#weights: Adult_Gallbladder_Kim_2014_SEQUEST:0.455;gall_bladder_Wilhelm_2014_Maxquant:0.455;PXD010154_Wang_Mol_Syst_Bio_2019_human_deep_proteome_Gallbladder:0.091;
#publication_year: 2023
#filename: 9606-GALLBLADDER-integrated.txt
#
#string_external_id	abundance
9606.ENSP00000427679	386
9606.ENSP00000302896	383
9606.ENSP00000333667	382
9606.ENSP00000369927	381
9606.ENSP00000251453	381
9606.ENSP00000376889	380
9606.ENSP00000237530	380
9606.ENSP00000310275	379
9606.ENSP00000362946	378
9606.ENSP00000246533	377
9606.ENSP00000298248	376
9606.ENSP00000369703	376
9606.ENSP00000327589	376
9606.ENSP00000387286	375
9606.ENSP00000400101	375
9606.ENSP00000434412	375
9606.ENSP00000367309	374
9606.ENSP00000338034	373
9606.ENSP00000414359	370
9606.ENSP00000364694	370
9606.ENSP00000205402	370
9606.ENSP00000301149	370
9606.ENSP00000373860	368
9606.ENSP00000313967	367
9606.ENSP00000359345	365
9606.ENSP00000377640	364
9606.ENSP00000273258	363
9606.ENSP00000371554	363
9606.ENSP00000269848	362
9606.ENSP00000317842	362
9606.ENSP00000373073	361
9606.ENSP00000435096	361
9606.ENSP00000252999	358
9606.ENSP00000367939	356
9606.ENSP00000376886	356
9606.ENSP00000250101	355
9606.ENSP00000254801	355
9606.ENSP00000263408	354
9606.ENSP00000413436	353
9606.ENSP00000340684	353
9606.ENSP00000085068	353
9606.ENSP00000317780	353
9606.ENSP00000216218	353
9606.ENSP00000264474	352
9606.ENSP00000352584	351
9606.ENSP00000327054	351
9606.ENSP00000457513	350
9606.ENSP00000435777	350
9606.ENSP00000263645	350
9606.ENSP00000250378	350
9606.ENSP00000222381	350
9606.ENSP00000306362	349
9606.ENSP00000308541	349
9606.ENSP00000347041	349
9606.ENSP00000407375	347
9606.ENSP00000419970	346
9606.ENSP00000331901	346
9606.ENSP00000219169	346
9606.ENSP00000246792	346
9606.ENSP00000265023	345
9606.ENSP00000256594	345
9606.ENSP00000372139	345
9606.ENSP00000310226	344
9606.ENSP00000360938	343
9606.ENSP00000270776	343
9606.ENSP00000388293	342
9606.ENSP00000381992	342
9606.ENSP00000301329	342
9606.ENSP00000328359	341
9606.ENSP00000296424	341
9606.ENSP00000364813	339
9606.ENSP00000260270	339
9606.ENSP00000329243	339
9606.ENSP00000312999	339
9606.ENSP00000250559	337
9606.ENSP00000323856	337
9606.ENSP00000266735	337
9606.ENSP00000463393	336
9606.ENSP00000326042	336
9606.ENSP00000382982	336
9606.ENSP00000393887	336
9606.ENSP00000225174	335
9606.ENSP00000367220	335
9606.ENSP00000347872	335
9606.ENSP00000261735	334
9606.ENSP00000451406	334
9606.ENSP00000349168	333
9606.ENSP00000350708	332
9606.ENSP00000400467	331
9606.ENSP00000380514	330
9606.ENSP00000428223	330
9606.ENSP00000378992	330
9606.ENSP00000265462	329
9606.ENSP00000451712	329
9606.ENSP00000355657	328
9606.ENSP00000378163	327
9606.ENSP00000234454	326
9606.ENSP00000215829	326
9606.ENSP00000439189	325
9606.ENSP00000364649	325
9606.ENSP00000485630	324
9606.ENSP00000351190	323
9606.ENSP00000322061	322
9606.ENSP00000362308	322
9606.ENSP00000305230	319
9606.ENSP00000375730	319
9606.ENSP00000310219	319
9606.ENSP00000216330	317
9606.ENSP00000256682	317
9606.ENSP00000426909	317
9606.ENSP00000362339	317
9606.ENSP00000354632	317
9606.ENSP00000364935	316
9606.ENSP00000343885	316
9606.ENSP00000355124	315
9606.ENSP00000303222	315
9606.ENSP00000309334	314
9606.ENSP00000398610	314
9606.ENSP00000262584	313
9606.ENSP00000474534	313
9606.ENSP00000351035	312
9606.ENSP00000381057	312
9606.ENSP00000418082	311
9606.ENSP00000338413	311
9606.ENSP00000432799	311
9606.ENSP00000465930	310
9606.ENSP00000378408	309
9606.ENSP00000355228	309
9606.ENSP00000396688	308
9606.ENSP00000305260	308
9606.ENSP00000295688	307
9606.ENSP00000325905	307
9606.ENSP00000360293	307
9606.ENSP00000278353	307
9606.ENSP00000368066	306
9606.ENSP00000226253	306
9606.ENSP00000335203	306
9606.ENSP00000271308	305
9606.ENSP00000270586	304
9606.ENSP00000223641	303
9606.ENSP00000353654	302
9606.ENSP00000429301	302
9606.ENSP00000319501	302
9606.ENSP00000366694	301
9606.ENSP00000357555	301
9606.ENSP00000418397	301
9606.ENSP00000352252	301
9606.ENSP00000358160	301
9606.ENSP00000366999	301
9606.ENSP00000480826	301
9606.ENSP00000482271	301
9606.ENSP00000483283	301
9606.ENSP00000484095	301
9606.ENSP00000484638	301
9606.ENSP00000484658	301
9606.ENSP00000484841	301
9606.ENSP00000479861	301
9606.ENSP00000378046	300
9606.ENSP00000357688	298
9606.ENSP00000351646	298
9606.ENSP00000262418	297
9606.ENSP00000358840	296
9606.ENSP00000306010	296
9606.ENSP00000458770	296
9606.ENSP00000235835	296
9606.ENSP00000221476	296
9606.ENSP00000304811	295
9606.ENSP00000360028	295
9606.ENSP00000334008	295
9606.ENSP00000261267	294
9606.ENSP00000381785	294
9606.ENSP00000348849	294
9606.ENSP00000346067	294
9606.ENSP00000381581	294
9606.ENSP00000363018	293
9606.ENSP00000346954	293
9606.ENSP00000403172	292
9606.ENSP00000252603	290
9606.ENSP00000306397	290
9606.ENSP00000349748	290
9606.ENSP00000483688	290
9606.ENSP00000324343	289
9606.ENSP00000323568	289
9606.ENSP00000353452	287
9606.ENSP00000322439	287
9606.ENSP00000173527	287
9606.ENSP00000216455	287
9606.ENSP00000203407	286
9606.ENSP00000314649	286
9606.ENSP00000262225	285
9606.ENSP00000377958	284
9606.ENSP00000228825	284
9606.ENSP00000230050	283
9606.ENSP00000217456	282
9606.ENSP00000238018	282
9606.ENSP00000419088	282
9606.ENSP00000318197	281
9606.ENSP00000286788	281
9606.ENSP00000358417	281
9606.ENSP00000375978	279
9606.ENSP00000356729	279
9606.ENSP00000276651	279
9606.ENSP00000352257	278
9606.ENSP00000263168	278
9606.ENSP00000403536	278
9606.ENSP00000215570	277
9606.ENSP00000430706	277
9606.ENSP00000244537	277
9606.ENSP00000347168	277
9606.ENSP00000366956	277
9606.ENSP00000366974	277
9606.ENSP00000367034	277
9606.ENSP00000443017	277
9606.ENSP00000462355	277
9606.ENSP00000462667	277
9606.ENSP00000479106	277
9606.ENSP00000479461	277
9606.ENSP00000479794	277
9606.ENSP00000480960	277
9606.ENSP00000481486	277
9606.ENSP00000484789	277
9606.ENSP00000226004	277
9606.ENSP00000417142	276
9606.ENSP00000352706	276
9606.ENSP00000356652	275
9606.ENSP00000359910	275
9606.ENSP00000242592	275
9606.ENSP00000372112	275
9606.ENSP00000227667	275
9606.ENSP00000400906	274
9606.ENSP00000222553	274
9606.ENSP00000361076	273
9606.ENSP00000433999	272
9606.ENSP00000262646	272
9606.ENSP00000289902	272
9606.ENSP00000291577	271
9606.ENSP00000480313	271
9606.ENSP00000356354	271
9606.ENSP00000370115	270
9606.ENSP00000223321	270
9606.ENSP00000325376	270
9606.ENSP00000348461	269
9606.ENSP00000478121	268
9606.ENSP00000355467	268
9606.ENSP00000263238	267
9606.ENSP00000275428	267
9606.ENSP00000370808	266
9606.ENSP00000379838	265
9606.ENSP00000361287	264
9606.ENSP00000264710	264
9606.ENSP00000389631	264
9606.ENSP00000292147	263
9606.ENSP00000356632	262
9606.ENSP00000293831	262
9606.ENSP00000485133	262
9606.ENSP00000245185	261
9606.ENSP00000363770	261
9606.ENSP00000371393	261
9606.ENSP00000436585	260
9606.ENSP00000303276	260
9606.ENSP00000044462	260
9606.ENSP00000267884	259
9606.ENSP00000219150	258
9606.ENSP00000225665	258
9606.ENSP00000342267	258
9606.ENSP00000284770	258
9606.ENSP00000346103	258
9606.ENSP00000397843	258
9606.ENSP00000342007	257
9606.ENSP00000363079	257
9606.ENSP00000387262	257
9606.ENSP00000171887	257
9606.ENSP00000326219	257
9606.ENSP00000290541	257
9606.ENSP00000307697	257
9606.ENSP00000247665	255
9606.ENSP00000262428	254
9606.ENSP00000426638	254
9606.ENSP00000357189	253
9606.ENSP00000326305	253
9606.ENSP00000378199	253
9606.ENSP00000285735	252
9606.ENSP00000441434	252
9606.ENSP00000292475	252
9606.ENSP00000324422	251
9606.ENSP00000385035	251
9606.ENSP00000376276	251
9606.ENSP00000254090	250
9606.ENSP00000365462	250
9606.ENSP00000364945	250
9606.ENSP00000310491	250
9606.ENSP00000241337	249
9606.ENSP00000264036	249
9606.ENSP00000368927	249
9606.ENSP00000215375	249
9606.ENSP00000354223	248
9606.ENSP00000426119	248
9606.ENSP00000354876	248
9606.ENSP00000369071	247
9606.ENSP00000221419	247
9606.ENSP00000335304	247
9606.ENSP00000345656	247
9606.ENSP00000216410	246
9606.ENSP00000394107	246
9606.ENSP00000230431	246
9606.ENSP00000356218	246
9606.ENSP00000355627	246
9606.ENSP00000295666	245
9606.ENSP00000356791	245
9606.ENSP00000211076	245
9606.ENSP00000316809	245
9606.ENSP00000274137	244
9606.ENSP00000215882	244
9606.ENSP00000337060	244
9606.ENSP00000317159	244
9606.ENSP00000346027	244
9606.ENSP00000349428	243
9606.ENSP00000228506	243
9606.ENSP00000316905	242
9606.ENSP00000238379	241
9606.ENSP00000000233	241
9606.ENSP00000288111	240
9606.ENSP00000445306	240
9606.ENSP00000255192	239
9606.ENSP00000246868	239
9606.ENSP00000377995	239
9606.ENSP00000265753	238
9606.ENSP00000369314	238
9606.ENSP00000381448	237
9606.ENSP00000473348	237
9606.ENSP00000280326	237
9606.ENSP00000420487	237
9606.ENSP00000322273	237
