#id: 3328968863
#name: H.sapiens - Thyroid gland (Integrated)
#score: 26.9
#coverage: 61
#description: integrated dataset: weighted average of all H.sapiens THYROID_GLAND: 26.9, Coverage: 61
#organ: THYROID_GLAND
#integrated: true
#weights: PXD010154_Wang_Mol_Syst_Bio_2019_human_deep_proteome_Thyroid:0.417;PXD016999_Jiang_Cell_2020_Thyroid-ppm:0.417;thyroid_gland_Wilhelm_2014_Maxquant:0.167;
#publication_year: 2023
#filename: 9606-THYROID_GLAND-integrated.txt
#
#string_external_id	abundance
9606.ENSP00000305230	315
9606.ENSP00000292401	315
9606.ENSP00000347872	313
9606.ENSP00000276461	313
9606.ENSP00000278572	313
9606.ENSP00000361761	313
9606.ENSP00000466214	312
9606.ENSP00000366998	312
9606.ENSP00000261772	312
9606.ENSP00000305675	311
9606.ENSP00000363676	311
9606.ENSP00000355759	310
9606.ENSP00000221476	310
9606.ENSP00000303147	310
9606.ENSP00000261517	309
9606.ENSP00000368646	309
9606.ENSP00000278671	308
9606.ENSP00000369609	308
9606.ENSP00000267884	308
9606.ENSP00000419378	308
9606.ENSP00000271064	308
9606.ENSP00000463393	307
9606.ENSP00000221801	307
9606.ENSP00000252456	306
9606.ENSP00000263277	306
9606.ENSP00000281182	305
9606.ENSP00000261416	305
9606.ENSP00000480853	305
9606.ENSP00000249923	305
9606.ENSP00000419970	305
9606.ENSP00000363745	305
9606.ENSP00000359645	304
9606.ENSP00000216330	304
9606.ENSP00000378394	304
9606.ENSP00000237530	302
9606.ENSP00000261070	302
9606.ENSP00000349320	300
9606.ENSP00000324527	300
9606.ENSP00000360034	300
9606.ENSP00000229268	300
9606.ENSP00000252486	299
9606.ENSP00000264870	299
9606.ENSP00000272217	299
9606.ENSP00000346001	299
9606.ENSP00000381216	299
9606.ENSP00000262193	299
9606.ENSP00000265866	298
9606.ENSP00000354720	298
9606.ENSP00000370115	298
9606.ENSP00000248975	297
9606.ENSP00000309334	296
9606.ENSP00000252603	296
9606.ENSP00000335321	295
9606.ENSP00000313432	295
9606.ENSP00000303222	294
9606.ENSP00000251047	294
9606.ENSP00000271308	293
9606.ENSP00000265131	293
9606.ENSP00000435777	293
9606.ENSP00000370808	292
9606.ENSP00000432279	291
9606.ENSP00000325002	291
9606.ENSP00000377275	290
9606.ENSP00000317955	290
9606.ENSP00000319664	289
9606.ENSP00000269143	289
9606.ENSP00000379975	289
9606.ENSP00000341885	288
9606.ENSP00000400467	288
9606.ENSP00000263697	287
9606.ENSP00000348381	287
9606.ENSP00000269349	287
9606.ENSP00000359151	286
9606.ENSP00000399457	286
9606.ENSP00000380378	285
9606.ENSP00000360124	285
9606.ENSP00000258962	285
9606.ENSP00000285930	284
9606.ENSP00000263238	284
9606.ENSP00000256404	283
9606.ENSP00000356218	283
9606.ENSP00000284719	283
9606.ENSP00000479153	283
9606.ENSP00000316042	283
9606.ENSP00000336866	281
9606.ENSP00000359225	281
9606.ENSP00000306330	281
9606.ENSP00000256594	281
9606.ENSP00000345848	280
9606.ENSP00000377958	280
9606.ENSP00000379873	280
9606.ENSP00000357705	280
9606.ENSP00000230538	279
9606.ENSP00000210444	279
9606.ENSP00000336741	279
9606.ENSP00000357727	279
9606.ENSP00000386717	279
9606.ENSP00000216605	278
9606.ENSP00000388293	277
9606.ENSP00000477781	277
9606.ENSP00000262570	277
9606.ENSP00000363603	276
9606.ENSP00000263246	276
9606.ENSP00000418082	275
9606.ENSP00000363614	275
9606.ENSP00000346103	275
9606.ENSP00000303356	275
9606.ENSP00000261758	274
9606.ENSP00000450385	273
9606.ENSP00000368831	273
9606.ENSP00000215832	273
9606.ENSP00000378721	272
9606.ENSP00000380033	272
9606.ENSP00000379350	271
9606.ENSP00000261405	271
9606.ENSP00000361471	271
9606.ENSP00000398632	271
9606.ENSP00000283195	271
9606.ENSP00000444810	271
9606.ENSP00000225665	271
9606.ENSP00000433352	270
9606.ENSP00000255681	270
9606.ENSP00000354791	270
9606.ENSP00000348849	270
9606.ENSP00000357838	270
9606.ENSP00000354947	270
9606.ENSP00000379845	270
9606.ENSP00000273283	270
9606.ENSP00000171887	269
9606.ENSP00000378760	269
9606.ENSP00000404042	269
9606.ENSP00000262551	268
9606.ENSP00000225792	268
9606.ENSP00000343690	268
9606.ENSP00000266041	267
9606.ENSP00000369757	266
9606.ENSP00000447053	266
9606.ENSP00000286621	265
9606.ENSP00000297258	265
9606.ENSP00000301764	264
9606.ENSP00000275603	264
9606.ENSP00000264932	264
9606.ENSP00000410059	263
9606.ENSP00000303525	263
9606.ENSP00000216121	263
9606.ENSP00000424183	263
9606.ENSP00000335304	263
9606.ENSP00000362817	263
9606.ENSP00000416255	261
9606.ENSP00000351190	261
9606.ENSP00000338235	261
9606.ENSP00000381340	261
9606.ENSP00000376056	261
9606.ENSP00000358106	261
9606.ENSP00000336799	261
9606.ENSP00000281456	260
9606.ENSP00000362334	260
9606.ENSP00000384136	260
9606.ENSP00000417175	260
9606.ENSP00000365637	260
9606.ENSP00000317780	259
9606.ENSP00000325146	259
9606.ENSP00000479322	259
9606.ENSP00000236959	259
9606.ENSP00000262418	259
9606.ENSP00000355889	258
9606.ENSP00000365773	257
9606.ENSP00000264161	257
9606.ENSP00000265073	256
9606.ENSP00000273398	256
9606.ENSP00000265729	256
9606.ENSP00000327431	255
9606.ENSP00000479861	255
9606.ENSP00000369081	255
9606.ENSP00000379506	254
9606.ENSP00000438262	254
9606.ENSP00000278407	253
9606.ENSP00000310129	253
9606.ENSP00000245503	253
9606.ENSP00000356652	252
9606.ENSP00000264954	252
9606.ENSP00000354511	252
9606.ENSP00000225573	252
9606.ENSP00000389631	252
9606.ENSP00000391211	252
9606.ENSP00000367220	251
9606.ENSP00000381992	251
9606.ENSP00000358563	251
9606.ENSP00000268097	251
9606.ENSP00000306010	251
9606.ENSP00000388169	250
9606.ENSP00000349305	250
9606.ENSP00000295006	249
9606.ENSP00000299138	249
9606.ENSP00000238651	249
9606.ENSP00000368970	249
9606.ENSP00000356969	249
9606.ENSP00000356399	247
9606.ENSP00000421922	247
9606.ENSP00000313829	246
9606.ENSP00000298316	245
9606.ENSP00000262225	245
9606.ENSP00000408910	244
9606.ENSP00000416429	244
9606.ENSP00000466897	244
9606.ENSP00000370223	243
9606.ENSP00000381293	243
9606.ENSP00000264758	243
9606.ENSP00000347495	243
9606.ENSP00000360268	243
9606.ENSP00000419027	243
9606.ENSP00000263354	243
9606.ENSP00000367923	243
9606.ENSP00000335397	242
9606.ENSP00000338345	242
9606.ENSP00000268379	241
9606.ENSP00000262982	241
9606.ENSP00000326330	241
9606.ENSP00000361626	241
9606.ENSP00000325905	240
9606.ENSP00000346088	240
9606.ENSP00000473631	240
9606.ENSP00000324672	239
9606.ENSP00000356790	239
9606.ENSP00000463784	238
9606.ENSP00000318861	238
9606.ENSP00000221130	238
9606.ENSP00000225174	238
9606.ENSP00000473172	238
9606.ENSP00000263593	237
9606.ENSP00000215829	237
9606.ENSP00000370376	237
9606.ENSP00000343535	237
9606.ENSP00000263100	237
9606.ENSP00000261712	237
9606.ENSP00000377640	237
9606.ENSP00000358857	236
9606.ENSP00000377696	236
9606.ENSP00000262584	236
9606.ENSP00000368927	236
9606.ENSP00000272252	236
9606.ENSP00000263735	235
9606.ENSP00000383949	235
9606.ENSP00000357555	235
9606.ENSP00000264933	234
9606.ENSP00000318868	234
9606.ENSP00000167586	234
9606.ENSP00000451752	234
9606.ENSP00000278353	234
9606.ENSP00000280346	233
9606.ENSP00000246868	233
9606.ENSP00000342858	233
9606.ENSP00000264639	233
9606.ENSP00000418529	233
9606.ENSP00000338034	232
9606.ENSP00000216500	232
9606.ENSP00000364721	232
9606.ENSP00000467466	232
9606.ENSP00000305988	232
9606.ENSP00000385763	231
9606.ENSP00000404854	231
9606.ENSP00000485133	231
9606.ENSP00000385790	230
9606.ENSP00000369519	230
9606.ENSP00000444850	230
9606.ENSP00000345179	230
9606.ENSP00000354681	229
9606.ENSP00000358283	229
9606.ENSP00000246957	229
9606.ENSP00000437402	229
9606.ENSP00000253039	229
9606.ENSP00000386284	229
9606.ENSP00000446828	228
9606.ENSP00000306606	228
9606.ENSP00000419628	228
9606.ENSP00000360541	228
9606.ENSP00000357129	227
9606.ENSP00000357206	227
9606.ENSP00000300648	227
9606.ENSP00000261978	227
9606.ENSP00000246194	227
9606.ENSP00000264710	226
